4.82	0.09
5.59	0.09
0.75	0.1
5.37	0.11
0.25	0.12
18.52	0.09
2.44	0.09
7.93	0.09
20	0.1
1.88	0.1
1.96	0.08
8.9	0.09
19.72	0.11
3.2	0.09
2.84	0.1
5.55	0.1
3.22	0.08
20	0.1
1.79	0.11
1.21	0.1
2.86	0.1
1.12	0.08
3.25	0.09
6.07	0.1
4.22	0.09
1.18	0.11
1	0.1
20	0.1
17.76	0.09
10.88	0.11
1.12	0.12
12.05	0.09
1.21	0.09
4	0.09
9.32	0.09
10.13	0.1
4.23	0.09
1.76	0.09
5.63	0.08
3.33	0.11
3.24	0.1
3.05	0.1
8.39	0.09
12.19	0.08
1.72	0.08
20.01	0.1
17.26	0.1
6.95	0.1
11.98	0.1
8.47	0.09
1.62	0.1
1.37	0.1
11.24	0.1
3.59	0.1
0.35	0.14
1.47	0.1
6.54	0.09
2.08	0.11
2	0.1
1.46	0.09
3.82	0.11
0.43	0.1
2.1	0.1
3.29	0.1
0.26	0.1
10.51	0.1
27.17	0.1
3.94	0.09
19.97	0.1
2.93	0.1
1.22	0.1
14.66	0.09
6.89	0.1
6.97	0.1
3.51	0.1
1.13	0.08
10.43	0.09
4.37	0.09
13.36	0.09
19.67	0.12
1.26	0.1
1.57	0.08
0.53	0.09
0.85	0.1
8.35	0.09
20.01	0.11
10.96	0.09
4.51	0.1
8.19	0.08
1.54	0.09
2.33	0.1
2.09	0.1
0.51	0.08
0.51	0.09
4.05	0.1
1.42	0.08
2.13	0.1
2.09	0.11
3.11	0.09
1.86	0.11
4.01	0.09
1.82	0.1
4.83	0.11
8.96	0.1
19.94	0.09
14.16	0.1
2.2	0.11
3.29	0.1
17.28	0.1
4	0.09
0.39	0.1
3.88	0.09
3.75	0.1
14.61	0.1
1.33	0.1
3.9	0.09
1.49	0.1
13.48	0.1
1.85	0.1
19.91	0.08
20	0.1
0.84	0.1
1.29	0.09
19.95	0.09
20	0.08
7.11	0.1
20	0.1
0.44	0.09
19.99	0.09
0.53	0.09
3.65	0.1
17.66	0.1
5.24	0.1
0.86	0.09
20	0.1
4.04	0.08
1.32	0.09
10.47	0.09
19.21	0.1
1.91	0.11
1.68	0.11
4.48	0.1
1.04	0.09
1.9	0.09
0.97	0.09
0.74	0.08
18.3	0.11
2.79	0.09
5.2	0.1
19.76	0.1
10.44	0.1
3.57	0.09
0.29	0.09
14.25	0.1
9.69	0.08
0.97	0.11
0.81	0.1
3.69	0.09
10.98	0.09
15.88	0.1
2.83	0.09
19.23	0.09
2.27	0.12
4.37	0.1
19.98	0.1
1.14	0.09
1.44	0.11
3.47	0.1
0.25	0.1
2.26	0.09
19.96	0.1
5.82	0.09
2.01	0.09
1.87	0.09
0.92	0.09
3.58	0.09
5.69	0.1
19.37	0.1
1.4	0.09
3.13	0.1
5.41	0.09
2.6	0.1
19.98	0.09
5.58	0.09
3.68	0.09
1.3	0.09
3.76	0.09
20.93	0.1
19.87	0.09
2.62	0.09
0.41	0.08
2.36	0.11
0.86	0.09
0.4	0.11
6.2	0.09
19.99	0.08
19.99	0.1
1.42	0.09
1.06	0.11
19.98	0.09
10.49	0.08
2.88	0.1
1.34	0.12
1.47	0.09
4.52	0.1
3.74	0.09
19.68	0.09
8.73	0.09
19.34	0.09
0.57	0.09
4.84	0.1
4.71	0.12
13.54	0.1
4.19	0.08
0.36	0.09
4.22	0.09
1.66	0.09
12.32	0.09
0.78	0.09
5.81	0.1
1.33	0.1
2.86	0.09
1.69	0.08
4.74	0.08
6.3	0.09
0.32	0.1
0.96	0.1
3.21	0.1
11.49	0.11
1.26	0.09
0.7	0.09
20	0.09
1.78	0.1
0.62	0.1
2.41	0.1
5.22	0.11
19.61	0.1
11.89	0.1
17.92	0.09
4.01	0.11
6.68	0.1
1.15	0.09
19.85	0.09
2.53	0.1
1.76	0.09
0.95	0.09
3.37	0.1
20	0.1
2.78	0.1
2.63	0.08
4.16	0.09
9.28	0.1
5.55	0.1
19.27	0.09
0.82	0.11
13.1	0.09
20.01	0.09
3.51	0.09
4.13	0.1
10.51	0.09
19.55	0.1
8.75	0.09
2.88	0.11
3.14	0.09
4.42	0.1
12.03	0.11
4.53	0.09
6.37	0.11
11.51	0.08
3.19	0.09
1.85	0.09
7.35	0.08
1.43	0.1
3.28	0.09
9.59	0.09
19.76	0.1
5.86	0.09
2.12	0.09
0.19	0.09
19.88	0.1
2.07	0.09
0.69	0.11
10.99	0.1
6.6	0.08
7.79	0.09
20.01	0.1
1.25	0.08
0.24	0.1
2.9	0.08
20.04	0.09
12.66	0.09
20	0.09
6.05	0.1
18.12	0.1
5.7	0.09
0.47	0.1
19.96	0.11
1.2	0.1
2.62	0.08
0.44	0.11
1.14	0.11
8.39	0.09
19.96	0.1
10.06	0.1
20	0.09
0.48	0.09
4.64	0.09
3.52	0.09
0.99	0.11
3.72	0.09
3.64	0.09
4.09	0.09
20	0.09
0.88	0.09
19.96	0.1
1.34	0.09
3.33	0.09
2.39	0.09
2.12	0.12
0.82	0.1
7.93	0.09
2.29	0.09
1.06	0.1
14.23	0.09
3.53	0.09
4.4	0.1
5.22	0.09
2.05	0.1
3.36	0.09
3.94	0.09
9.86	0.1
1.63	0.11
2.96	0.1
3.61	0.1
0.59	0.08
6.2	0.09
0.91	0.09
1.72	0.11
2.19	0.09
19.97	0.09
20	0.08
3.39	0.1
14.26	0.1
19.36	0.09
2.23	0.1
19.98	0.09
0.2	0.09
1.8	0.1
2.55	0.1
4.43	0.09
6.85	0.09
2.2	0.09
3.06	0.09
7.81	0.09
4.71	0.1
1.21	0.09
1.45	0.08
7.63	0.1
1.89	0.11
4.13	0.09
1.18	0.09
0.61	0.09
2.77	0.1
20	0.1
15.99	0.1
4.32	0.09
6.14	0.1
19.35	0.09
5.29	0.09
4.03	0.11
5.96	0.1
2.52	0.1
18.84	0.08
15.28	0.1
5.67	0.09
5.41	0.09
6.45	0.1
5.6	0.1
2.53	0.1
7.44	0.09
19.95	0.09
5.08	0.11
1.61	0.1
4.1	0.08
6.43	0.1
1.61	0.1
18.27	0.1
20	0.08
0.89	0.1
1.72	0.11
1.59	0.09
2.88	0.1
13.94	0.07
1.87	0.1
4.85	0.1
4.52	0.1
4.98	0.09
7.41	0.09
1.2	0.09
4.38	0.1
2.4	0.09
2.07	0.09
11.63	0.1
6.5	0.11
7.41	0.09
0.67	0.1
11.2	0.1
19.85	0.1
5.86	0.09
0.19	0.09
3.66	0.1
3.34	0.11
7.03	0.09
3.16	0.09
2.46	0.09
19.99	0.09
2.05	0.08
19.9	0.1
2	0.09
4.39	0.08
4.01	0.1
5.19	0.1
3.7	0.09
0.22	0.09
0.96	0.1
4.59	0.09
2.61	0.09
3.69	0.1
2.02	0.09
2.52	0.09
3.97	0.09
9.09	0.1
1.82	0.09
3.14	0.09
19.99	0.1
4.61	0.09
6.21	0.1
2.47	0.09
5.52	0.09
6.27	0.09
2.01	0.1
14.68	0.08
1.77	0.09
19.08	0.1
6.34	0.12
6.97	0.11
2.07	0.11
1.78	0.08
11.72	0.1
3.88	0.1
0.37	0.11
2.14	0.11
1.55	0.09
0.87	0.09
8.69	0.09
2.72	0.08
1.74	0.09
1.71	0.1
19.88	0.09
3.01	0.09
2.88	0.1
19.98	0.09
1.34	0.1
3.33	0.1
2.26	0.1
0.36	0.09
6.78	0.09
17.37	0.11
3.93	0.1
0.29	0.11
0.26	0.1
16.69	0.09
1.25	0.1
3.45	0.11
9.92	0.1
1.17	0.1
20	0.09
15	0.1
9.94	0.1
1.05	0.1
2.83	0.09
4.03	0.1
2.73	0.08
10.65	0.1
20	0.09
3.94	0.13
6.15	0.08
4.17	0.09
0.75	0.11
1.23	0.08
4.56	0.09
9.08	0.1
0.7	0.1
1.53	0.09
2.58	0.09
9.63	0.1
1.05	0.09
3.86	0.09
0.31	0.09
0.61	0.1
4.41	0.1
9.61	0.09
2.39	0.09
10.02	0.1
2.22	0.11
1.36	0.1
16.4	0.1
0.56	0.09
7.13	0.12
1.9	0.11
7.2	0.09
15.52	0.09
14.32	0.09
5.78	0.09
7.76	0.1
13.35	0.09
1.57	0.09
19.98	0.11
4.19	0.1
4.72	0.09
6.32	0.09
15.26	0.09
5.28	0.09
19.12	0.08
13.97	0.1
11.84	0.1
14.08	0.1
0.11	0.09
0.21	0.09
6.87	0.1
0.41	0.09
1.03	0.09
5.07	0.1
19.97	0.1
2.09	0.09
2.45	0.09
1.91	0.09
6.15	0.1
4.04	0.09
6.42	0.1
19.93	0.09
9.49	0.09
5.46	0.09
18.89	0.09
1.39	0.12
4.15	0.1
0.74	0.1
19.43	0.1
1.14	0.1
19.93	0.11
2.13	0.09
1.49	0.09
10.39	0.09
0.45	0.09
1.13	0.09
20	0.09
6.56	0.11
6.34	0.1
1.15	0.1
13.1	0.1
17.52	0.1
2.31	0.09
5.65	0.1
7.34	0.09
0.98	0.09
0.41	0.1
1.16	0.09
1.67	0.09
0.21	0.09
2.34	0.09
4.7	0.1
6.51	0.1
1.5	0.09
3.59	0.09
1.85	0.1
3.05	0.11
7.8	0.11
6.18	0.09
0.18	0.09
0.5	0.1
5.46	0.09
6.41	0.1
8.22	0.09
1.71	0.1
12.78	0.09
0.82	0.1
2.23	0.1
14.06	0.1
0.12	0.1
1.44	0.1
1.34	0.1
5.62	0.1
15.02	0.09
5.28	0.11
3.79	0.09
1.24	0.09
3.11	0.09
0.36	0.09
1.15	0.1
0.98	0.1
1.72	0.1
3.14	0.1
18.6	0.1
3.48	0.08
19.78	0.09
1.3	0.11
2.07	0.09
4.96	0.1
3.31	0.08
3.32	0.1
1.93	0.11
0.95	0.09
7.66	0.08
3.32	0.1
1.43	0.09
11.23	0.1
14.18	0.09
12.83	0.09
2.95	0.08
1.43	0.09
0.85	0.11
9.66	0.1
19.22	0.09
3.59	0.09
2.16	0.09
0.91	0.09
1.37	0.09
2.12	0.1
0.88	0.09
0.61	0.09
10.06	0.09
1.97	0.1
3.03	0.09
1.88	0.08
4.07	0.09
7.2	0.1
19.44	0.1
11.07	0.09
0.31	0.1
5.9	0.12
0.98	0.09
19.99	0.09
3.11	0.09
1.49	0.1
1.52	0.09
7.9	0.11
19.72	0.1
2.06	0.11
12.43	0.11
1.59	0.08
5.7	0.1
1.54	0.1
6.75	0.1
17.62	0.11
4.3	0.1
5.63	0.08
6.6	0.09
10.7	0.09
1.78	0.1
1.92	0.09
2.01	0.09
1.57	0.09
0.76	0.09
15.55	0.08
5.52	0.15
1.24	0.1
2.7	0.11
6.51	0.08
6.35	0.09
10.22	0.08
17.92	0.08
0.48	0.09
10.83	0.08
19.85	0.09
0.31	0.09
1.27	0.09
0.34	0.09
20	0.1
1.29	0.1
5.03	0.08
1.15	0.09
7.67	0.08
1.21	0.09
11.36	0.1
0.43	0.08
19.56	0.09
3.2	0.09
5.82	0.1
0.87	0.08
6.69	0.1
0.62	0.11
1.94	0.1
0.52	0.1
5.81	0.09
0.18	0.09
8.01	0.09
4.4	0.09
1.02	0.1
12.78	0.09
8.65	0.11
8.97	0.09
7.52	0.08
20	0.09
0.99	0.1
2.14	0.09
3.32	0.09
9.76	0.08
0.45	0.1
1.7	0.1
0.81	0.11
1.03	0.1
5.73	0.1
19.98	0.1
10.08	0.1
20	0.09
2.99	0.09
5.27	0.09
0.7	0.09
2	0.1
2.49	0.09
0.78	0.08
16.49	0.1
1.19	0.1
3.77	0.09
0.87	0.1
3.69	0.08
20	0.1
11.52	0.1
20.01	0.09
5.56	0.11
2.16	0.09
13.95	0.11
1.48	0.09
0.41	0.09
1.82	0.09
3.19	0.08
1.16	0.1
18.47	0.1
19.98	0.09
6.5	0.09
1.42	0.08
1.83	0.1
25.45	0.1
1.47	0.09
0.92	0.08
19.94	0.09
