4.68	6.14
4.75	6.52
2.38	7.74
3.57	6.98
4.13	6.83
0.92	7.88
1.7	6.75
3.07	6.34
1.04	6.91
0.67	7.49
4.11	6.65
0.29	6.46
1.75	6.48
15.26	6.94
0.13	6.78
0.21	6.52
1.71	6.55
1.14	6.56
6.74	6.8
8.31	6.24
2.77	7.46
1.22	6.9
3.41	7.2
1.41	6.44
7.6	7.14
1.19	6.61
3.98	6.95
0.69	6.56
0.64	6.59
4.19	6.3
2.66	6.58
2.54	6.56
13.1	6.61
1.02	7.44
0.17	7.44
2.83	6.74
0.67	6.72
8.67	6.44
0.96	7.73
2.1	6.47
0.52	7.49
2.54	6.51
1.34	6.56
3.96	7.02
1.05	6.17
2.12	6.73
1.52	6.41
0.96	6.71
3.72	6.94
3.52	6.53
3.23	6.76
4.09	6.46
1.21	6.89
7.18	7.1
0.15	7.21
2.44	6.38
1	7.44
1.66	6.97
2.71	6.52
3.49	7
7.95	7.11
0.24	7.17
3.81	6.91
2.94	6.99
3.98	7
4.68	6.46
2.16	6.62
4.67	6.73
2.9	6.36
0.35	7.5
0.91	7.31
2.15	6.72
0.27	6.92
0.81	7.46
2.63	6.93
2.77	7.17
3.46	6.42
0.86	6.8
2.82	6.69
0.15	7.74
1.27	6.95
1.99	6.29
1.43	7.07
0.36	6.47
3.31	7.41
1.19	7.56
1.34	6.99
0.93	6.42
1.08	6.52
6.31	6.59
2.66	7.06
0.37	6.89
6.46	6.15
0.2	7.25
1.78	6.48
0.4	6.61
1.04	6.96
0.77	6.71
3.56	7.03
2.75	6.98
0.98	6.96
1.54	7.03
1.81	7.23
4.08	7.3
11.83	6.37
1.11	6.77
0.17	6.22
4	7.08
0.28	6.1
0.97	6.9
1.08	6.46
0.97	6.8
0.84	8.13
0.3	7.16
2.39	7.07
2.63	6.75
4.38	6.73
0.3	7.1
0.94	6.72
0.42	6.94
0.57	6.64
6.14	7.18
3.35	7.71
0.57	6.61
1.55	6.84
6.35	6.81
1.29	6.32
1.04	7.6
0.83	6.45
1.67	7.26
2.73	7.03
0.29	6.84
5.83	7.05
10.61	6.79
0.19	7.31
0.66	6.7
0.87	6.73
2.36	7.04
1.26	6.67
1.22	6.41
2.92	6.4
1.22	7.5
1.14	6.82
7.51	7.24
9.35	6.41
3.57	6.58
1.54	6.71
0.38	6.86
1.26	6.17
1.05	6.64
1.44	6.61
2.05	6.71
15.34	6.28
1.56	6.9
1.1	6.63
0.23	7.14
3.76	7.17
0.55	6.96
1.79	6.39
0.52	6.67
0.35	7.7
2.96	6.79
2.03	7
2.7	7.52
5.67	6.92
1.71	6.49
0.36	7.25
1.06	7.27
5.33	6.9
2.32	6.12
0.3	6.95
0.54	6.33
6.54	7.14
1.88	6.66
0.47	6.3
0.88	6.39
11.81	7.17
1.12	6.39
2.16	6.46
1.92	7.16
1.43	6.26
0.99	6.57
1.15	6.3
0.57	6.86
1.8	7.58
1.09	6.66
0.56	6.56
3	6.73
1.07	6.74
1.79	7.21
1.07	6.77
0.3	6.42
1.22	7.35
2.09	6.87
1.54	7.56
0.35	6.61
0.69	6.89
2.8	7.19
0.84	7.49
1.57	6.16
1.05	7.25
15.39	6.74
4.41	6.65
0.8	7.23
3.06	7.68
1.43	6.6
4.9	6.17
0.08	7.19
1.49	6.71
2.79	6.31
1.42	6.74
1.42	6.83
0.75	6.73
1.02	6.92
0.46	6.31
7.28	7.09
3.09	6.56
10.18	6.59
0.49	6.24
1.46	6.88
1.77	7.1
0.17	6.73
3.36	6.99
11.72	7.28
0.28	7.51
1.9	6.82
1.04	7.01
0.58	7.03
1.03	7.11
1.01	7.04
0.17	6.32
0.17	6.71
1.64	7.45
0.44	6.66
0.87	6.68
1.27	7.14
0.52	6.42
3.71	6.93
1.28	6.87
5.46	6.92
4.42	6.38
0.9	6.53
0.62	6.9
7.4	6.45
0.6	6.42
1.38	6.96
2.75	7.21
1.73	7.18
2.57	6.95
0.29	6.48
2.88	6.71
3.62	6.82
2.6	6.68
0.76	7.01
2.15	6.59
2.91	7.13
0.53	6.74
3.18	6.5
0.92	6.63
1.38	7.55
0.63	6.54
0.77	6.46
2.31	7.41
7.99	6.8
6.85	6.44
0.62	7.51
0.16	7.46
4.8	7.17
2.93	6.29
1.66	6.91
4.74	7.39
1.88	7.32
0.39	6.72
3.14	6.33
0.39	7.09
1.39	6.57
2.12	6.99
8.28	6.22
0.62	5.99
0.77	6.88
1.23	7.31
1.88	6.35
2.26	6.65
1.59	6.51
1.24	6.72
0.46	6.74
1.18	6.99
0.79	6.4
3.13	7.1
0.77	6.34
3.25	7.16
1.68	6.68
0.74	7.04
2.85	7.17
7.88	6.44
4.98	6.66
1.02	7.43
3.61	7.03
4.13	7.63
0.47	7.38
0.11	7.52
1.24	6.73
2.4	7.24
8.32	6.5
2.01	7.15
0.27	6.28
1.05	6.63
4.58	7.19
5.34	6.93
1.26	6.18
0.45	7.4
0.15	6.62
3.71	6.76
2.61	7.55
1.64	6.74
0.58	6.04
3.6	6.63
4.8	6.97
2.11	6.72
0.49	6.97
3.27	6.89
1.48	6.98
2.45	7.35
2.12	6.79
1.16	7.11
1.97	6.57
2.68	7.02
0.19	6.9
3.51	7.06
8.22	6.81
0.23	6.31
1.24	6.64
3.29	6.17
0.91	6.63
2	5.97
0.54	6.6
2.03	7.44
2.76	6.88
0.87	6.1
3.07	6.05
1.07	6.45
5.89	6.84
2.12	6.29
4.61	6.82
0.16	6.9
2.05	6.74
6.3	6.85
0.71	7.09
2.98	7.32
1.49	6.79
1.34	7.22
1.46	6.58
6.08	6.99
4.81	6.78
1.59	6.66
8.2	6.87
1.32	6.82
0.62	7.08
2.78	6.95
1.25	6.79
0.31	6.82
6.78	6.53
0.22	7.18
1.77	6.2
3.72	6.69
0.98	7.35
6.29	6.6
1.8	7.6
2.82	7.06
1.41	7.51
1.17	6.18
3.07	7.51
6.03	6.83
1.39	6.69
0.35	7.38
2.82	7.1
6.18	6.54
1.4	6.52
0.19	6.61
1.04	6.79
1.69	6.44
2.06	6.1
0.65	6.78
0.86	6.85
3.45	7.05
3.69	7.36
1.15	6.95
4.11	6.47
1.65	7.33
2.35	7.05
3.61	6.87
3.4	7.13
3.41	6.98
1.43	7.87
3.17	6.76
0.77	6.49
0.95	6.2
0.67	6.87
20	6.53
5.33	6.61
0.48	7.57
2.29	6.5
0.21	6.25
0.62	6.51
2.6	7.16
4.28	6.92
2.35	6.79
1.4	6.7
1.31	7.33
4.93	7.33
6.56	6.85
0.26	6.4
0.1	6.88
0.45	7.37
0.64	7.41
1.97	6.76
1.45	6.58
3.12	6.3
2.04	6.59
0.78	6.54
4.12	6.62
0.21	7
1.59	6.96
0.6	6.01
3.53	6.73
0.46	6.92
2.94	6.15
1.23	6.73
1.27	7.56
0.26	7.78
9.15	8.09
12.36	6.16
2.7	7.29
0.79	7.2
1.35	6.43
1.19	6.84
3.46	6.48
2.15	6.54
0.52	7.67
0.72	6.22
1.1	7.07
1.37	6.17
2.67	7.65
3.58	6.2
2.21	6.86
0.84	6.86
0.24	7.17
0.41	6.84
1.74	6.47
2.21	6.61
1.38	7.18
2.06	6.65
1.23	7.09
0.68	6.89
0.41	6.93
2.82	6.14
0.25	7.12
0.15	6.09
1.13	6.7
1.33	6.88
11.44	7.02
0.87	6.03
1.63	6.44
0.7	6.56
3.35	6.42
7.75	6.73
2.41	6.92
0.53	7.22
0.51	6.62
6.04	7.1
0.41	6.77
0.57	7.43
2.08	6.69
1.29	6.67
1.26	7.03
0.28	6.68
12.47	6.7
13.12	6.98
0.73	7.12
3.89	6.34
1.52	7.09
9.44	7.06
0.53	7.11
0.43	6.02
0.83	6.83
0.39	6.96
4.03	6.79
1.07	6.57
0.81	6.52
1.95	6.97
1.43	7.66
0.36	6.37
0.48	7.02
0.79	6.73
1.4	7.17
1.06	6.32
0.74	8.17
1.29	6.49
0.58	7.47
1.29	6.54
0.4	6.76
4.35	6.87
1.08	7.36
7.5	6.6
0.82	7.63
0.35	7.05
2.36	6.53
11.25	6.96
1.39	7.14
0.68	7.08
0.98	6.69
3.69	5.91
0.87	6.96
1.54	6.67
0.74	6.62
0.51	6.69
16.73	6.39
3.16	6.61
2.75	6.97
0.63	6.91
0.47	7.13
1.62	6.79
1.72	7.01
0.56	7.64
2.65	6.71
5.3	6.5
0.11	6.8
0.72	7.55
0.44	7.22
0.95	6.27
3.25	6.68
3.34	6.55
15.38	5.71
3.8	6.81
0.92	6.65
0.97	6.47
3.1	6.99
1.69	6.28
0.89	6.6
10.02	6.71
1.57	6.82
1.69	6.51
12.01	6.3
0.15	6.76
1.06	7.23
6.96	7.12
0.95	6.51
4.98	7.27
2.68	6.91
0.66	6.91
2.08	6.35
0.51	6.83
1.09	6.99
0.92	7.41
1.99	6.6
5.72	7.03
0.67	6.61
2.77	6.82
0.97	6.53
1.14	6.34
16.25	6.82
7.27	7
0.33	6.98
0.84	6.98
1.55	7.32
1.45	6.85
1.16	6.09
3.43	7.07
0.44	6.52
2.74	6.88
3.56	7.44
1.33	6.74
3.63	7.12
0.28	7.18
0.33	7.2
2.2	7.35
2.39	6.6
5.46	6.6
0.36	6.45
9.4	6.5
0.73	6.94
0.75	7.56
2.67	6.27
0.39	7.45
1.23	6.96
3.92	6.8
2.35	6.95
0.68	6.99
0.37	6.93
11.7	6.77
2.68	6.29
1.13	6.43
3.24	7.03
0.97	6.73
0.71	7.02
2.32	6.54
6.83	6.9
3.1	7.45
0.69	6.69
0.24	6.9
2.09	6.51
1.53	7.39
0.29	6.58
2.54	6.8
1.36	7.17
0.34	6.4
1.14	6.41
0.87	6.59
0.86	6.59
2.64	7.44
2.6	6.35
1.81	7.72
0.39	6.23
0.19	6.33
4.11	6.91
8.97	7.13
0.83	7.19
2.11	7.61
0.11	7.02
3.16	7.09
0.83	6.94
0.96	6.77
0.47	7.15
1.96	7.12
0.78	7.15
11.09	7.03
0.17	6.6
0.51	6.55
0.8	7.15
0.37	7.39
1.58	7.2
0.39	6.14
3.56	6.37
0.66	6.86
0.86	6.92
1.1	6.53
0.7	7.51
1.42	6.7
5.6	6.29
0.67	6.61
2.9	6.98
0.49	7.23
1.39	7.18
0.45	6.72
2.24	6.39
0.89	6.71
2	6.7
8.36	6.38
1.83	6.91
2.82	6.24
0.32	7.1
1.71	7.09
0.37	7.03
2.54	6.48
4.12	7.32
1.64	7.14
4.13	6.37
1.47	6.89
1.51	6.83
1.71	6.86
2.95	7.26
8.26	6.66
1.87	7.03
0.46	7.16
0.49	6.51
3.45	7.06
0.94	7.03
1.04	6.58
0.8	6.59
1.67	6.66
2.4	6.46
1.01	6.44
3.19	7.27
1.02	6.86
3.19	7.18
1.92	6.21
2.93	6.99
3.63	6.02
0.52	7.2
9.05	6.51
0.21	6.44
8.59	6.88
11.46	7
3.36	6.67
1.95	6.51
7.74	6.89
1.92	6.21
2.76	6.85
1.97	6.78
5.11	7.5
2.65	6.44
0.33	7.44
1.08	6.27
2.61	7.82
1.51	6.53
1.36	6.43
2.77	6.94
1.47	6.82
14.34	6.58
0.87	6.78
0.21	6.64
1.82	6.34
0.99	6.66
0.97	6.16
7.06	6.42
1.21	6.7
3.58	7.5
1.37	6.85
7.67	7.06
1.43	6.72
0.77	6.32
1.47	6.92
0.78	6.9
0.35	6.4
0.4	7.71
1.4	6.59
0.6	6.53
3.25	6.18
2.59	6.45
0.41	7.29
3.69	6.46
0.53	7.11
1.3	6.98
10.66	7.6
1.85	6.7
2.93	7.31
1.97	6.54
1.99	6.75
0.45	6.73
0.93	6.98
0.34	8
0.03	6.95
4.51	7.18
0.93	6.61
1.15	7.74
1.62	6.61
0.2	6.63
0.64	6.97
5.9	6.81
0.9	6.92
0.88	7.8
0.7	7.59
0.58	6.8
1.45	6.48
2.34	6.87
1.03	7.16
0.59	6.62
4.78	7.19
8.57	6.26
0.81	6.27
